           #qpath      Energy(meV)
  0.0000000000E+00 -2.5851566605E-01
  1.1174106604E-02 -1.4775870412E-01
  3.3522319811E-02  1.7470728322E+00
  4.4696426415E-02  2.3289428964E+00
  5.5870533019E-02  2.9104985958E+00
  6.7044639623E-02  3.4916251258E+00
  7.8218746227E-02  4.0722258560E+00
  8.9392852831E-02  4.6522076599E+00
  1.0056695943E-01  5.2314775801E+00
  1.1174106604E-01  5.8099417496E+00
  1.2291517264E-01  6.3875048941E+00
  1.3408927925E-01  6.9640700089E+00
  1.4526338585E-01  7.5395380929E+00
  1.5643749245E-01  8.1138078998E+00
  1.6761159906E-01  8.6867756891E+00
  1.7878570566E-01  9.2583349727E+00
  1.8995981226E-01  9.8283762534E+00
  2.0113391887E-01  1.0396786754E+01
  2.1230802547E-01  1.0963450133E+01
  2.2348213208E-01  1.1528246196E+01
  2.3465623868E-01  1.2091050587E+01
  2.4583034528E-01  1.2651734477E+01
  2.5700445189E-01  1.3210164234E+01
  2.6817855849E-01  1.3766201086E+01
  2.7935266510E-01  1.4319700772E+01
  2.9052677170E-01  1.4870513182E+01
  3.0170087830E-01  1.5418481980E+01
  3.1287498491E-01  1.5963444226E+01
  3.2404909151E-01  1.6505229975E+01
  3.3522319811E-01  1.7043661875E+01
  3.4639730472E-01  1.7578554747E+01
  3.5757141132E-01  1.8109715153E+01
  3.6874551793E-01  1.8636940960E+01
  3.7991962453E-01  1.9160020881E+01
  3.9109373113E-01  1.9678734017E+01
  4.0226783774E-01  2.0192849375E+01
  4.1344194434E-01  2.0702125390E+01
  4.2461605094E-01  2.1206309422E+01
  4.3579015755E-01  2.1705137253E+01
  4.4696426415E-01  2.2198332579E+01
  4.5813837076E-01  2.2685606484E+01
  4.6931247736E-01  2.3166656929E+01
  4.8048658396E-01  2.3641168231E+01
  4.9166069057E-01  2.4108810552E+01
  5.0283479717E-01  2.4569239411E+01
  5.1400890378E-01  2.5022095207E+01
  5.2518301038E-01  2.5467002794E+01
  5.3635711698E-01  2.5903571096E+01
  5.4753122359E-01  2.6331392800E+01
  5.5870533019E-01  2.6750044134E+01
